date,m2,hy_spread,fed_balance,tga,rrp,net_liquidity
2023-01-01,21279.4,,8551169.0,427926.0,2553.716,8.1207
2023-01-02,21279.4,,8551169.0,427926.0,2553.716,8.1207
2023-01-03,21279.4,,8551169.0,427926.0,2188.272,8.1211
2023-01-04,21279.4,,8507429.0,423625.0,2229.542,8.0816
2023-01-05,21279.4,,8507429.0,423625.0,2242.486,8.0816
2023-01-06,21279.4,,8507429.0,423625.0,2208.265,8.0816
2023-01-07,21279.4,,8507429.0,423625.0,2208.265,8.0816
2023-01-08,21279.4,,8507429.0,423625.0,2208.265,8.0816
2023-01-09,21279.4,,8507429.0,423625.0,2199.121,8.0816
2023-01-10,21279.4,,8507429.0,423625.0,2192.942,8.0816
2023-01-11,21279.4,,8508587.0,372340.0,2199.17,8.134
2023-01-12,21279.4,,8508587.0,372340.0,2202.989,8.134
2023-01-13,21279.4,,8508587.0,372340.0,2179.781,8.1341
2023-01-14,21279.4,,8508587.0,372340.0,2179.781,8.1341
2023-01-15,21279.4,,8508587.0,372340.0,2179.781,8.1341
2023-01-16,21279.4,,8508587.0,372340.0,2179.781,8.1341
2023-01-17,21279.4,,8508587.0,372340.0,2093.328,8.1342
2023-01-18,21279.4,,8489039.0,339018.0,2131.678,8.1479
2023-01-19,21279.4,,8489039.0,339018.0,2110.145,8.1479
2023-01-20,21279.4,,8489039.0,339018.0,2090.523,8.1479
2023-01-21,21279.4,,8489039.0,339018.0,2090.523,8.1479
2023-01-22,21279.4,,8489039.0,339018.0,2090.523,8.1479
2023-01-23,21279.4,,8489039.0,339018.0,2135.499,8.1479
2023-01-24,21279.4,,8489039.0,339018.0,2048.386,8.148
2023-01-25,21279.4,,8470557.0,491848.0,2031.561,7.9767
2023-01-26,21279.4,,8470557.0,491848.0,2024.069,7.9767
2023-01-27,21279.4,,8470557.0,491848.0,2003.634,7.9767
2023-01-28,21279.4,,8470557.0,491848.0,2003.634,7.9767
2023-01-29,21279.4,,8470557.0,491848.0,2003.634,7.9767
2023-01-30,21279.4,,8470557.0,491848.0,2048.714,7.9767
2023-01-31,21279.4,,8470557.0,491848.0,2061.572,7.9766
2023-02-01,21242.9,,8433610.0,560089.0,2038.262,7.8715
2023-02-02,21242.9,,8433610.0,560089.0,2050.063,7.8715
2023-02-03,21242.9,,8433610.0,560089.0,2041.217,7.8715
2023-02-04,21242.9,,8433610.0,560089.0,2041.217,7.8715
2023-02-05,21242.9,,8433610.0,560089.0,2041.217,7.8715
2023-02-06,21242.9,,8433610.0,560089.0,2072.261,7.8714
2023-02-07,21242.9,,8433610.0,560089.0,2057.958,7.8715
2023-02-08,21242.9,,8435369.0,493277.0,2059.604,7.94
2023-02-09,21242.9,,8435369.0,493277.0,2058.942,7.94
2023-02-10,21242.9,,8435369.0,493277.0,2042.893,7.94
2023-02-11,21242.9,,8435369.0,493277.0,2042.893,7.94
2023-02-12,21242.9,,8435369.0,493277.0,2042.893,7.94
2023-02-13,21242.9,,8435369.0,493277.0,2107.775,7.94
2023-02-14,21242.9,,8435369.0,493277.0,2076.548,7.94
2023-02-15,21242.9,,8384767.0,490379.0,2011.998,7.8924
2023-02-16,21242.9,,8384767.0,490379.0,2032.457,7.8924
2023-02-17,21242.9,,8384767.0,490379.0,2059.662,7.8923
2023-02-18,21242.9,,8384767.0,490379.0,2059.662,7.8923
2023-02-19,21242.9,,8384767.0,490379.0,2059.662,7.8923
2023-02-20,21242.9,,8384767.0,490379.0,2059.662,7.8923
2023-02-21,21242.9,,8384767.0,490379.0,2046.064,7.8923
2023-02-22,21242.9,,8382190.0,477333.0,2113.849,7.9027
2023-02-23,21242.9,,8382190.0,477333.0,2147.417,7.9027
2023-02-24,21242.9,,8382190.0,477333.0,2142.141,7.9027
2023-02-25,21242.9,,8382190.0,477333.0,2142.141,7.9027
2023-02-26,21242.9,,8382190.0,477333.0,2142.141,7.9027
2023-02-27,21242.9,,8382190.0,477333.0,2162.435,7.9027
2023-02-28,21242.9,,8382190.0,477333.0,2188.035,7.9027
2023-03-01,20946.8,,8339684.0,381245.0,2133.95,7.9563
2023-03-02,20946.8,,8339684.0,381245.0,2192.355,7.9562
2023-03-03,20946.8,,8339684.0,381245.0,2186.15,7.9563
2023-03-04,20946.8,,8339684.0,381245.0,2186.15,7.9563
2023-03-05,20946.8,,8339684.0,381245.0,2186.15,7.9563
2023-03-06,20946.8,,8339684.0,381245.0,2190.793,7.9562
2023-03-07,20946.8,,8339684.0,381245.0,2170.195,7.9563
2023-03-08,20946.8,,8342283.0,333350.0,2193.237,8.0067
2023-03-09,20946.8,,8342283.0,333350.0,2229.623,8.0067
2023-03-10,20946.8,,8342283.0,333350.0,2188.375,8.0067
2023-03-11,20946.8,,8342283.0,333350.0,2188.375,8.0067
2023-03-12,20946.8,,8342283.0,333350.0,2188.375,8.0067
2023-03-13,20946.8,,8342283.0,333350.0,2126.677,8.0068
2023-03-14,20946.8,,8342283.0,333350.0,2042.579,8.0069
2023-03-15,20946.8,,8639300.0,232866.0,2055.823,8.4044
2023-03-16,20946.8,,8639300.0,232866.0,2066.319,8.4044
2023-03-17,20946.8,,8639300.0,232866.0,2106.166,8.4043
2023-03-18,20946.8,,8639300.0,232866.0,2106.166,8.4043
2023-03-19,20946.8,,8639300.0,232866.0,2106.166,8.4043
2023-03-20,20946.8,,8639300.0,232866.0,2098.393,8.4043
2023-03-21,20946.8,,8639300.0,232866.0,2194.631,8.4042
2023-03-22,20946.8,,8733787.0,259587.0,2279.608,8.4719
2023-03-23,20946.8,,8733787.0,259587.0,2233.956,8.472
2023-03-24,20946.8,,8733787.0,259587.0,2218.458,8.472
2023-03-25,20946.8,,8733787.0,259587.0,2218.458,8.472
2023-03-26,20946.8,,8733787.0,259587.0,2218.458,8.472
2023-03-27,20946.8,,8733787.0,259587.0,2220.131,8.472
2023-03-28,20946.8,,8733787.0,259587.0,2231.749,8.472
2023-03-29,20946.8,,8705942.0,183577.0,2264.862,8.5201
2023-03-30,20946.8,,8705942.0,183577.0,2271.531,8.5201
2023-03-31,20946.8,,8705942.0,183577.0,2375.171,8.52
2023-04-01,20761.4,,8705942.0,183577.0,2375.171,8.52
2023-04-02,20761.4,,8705942.0,183577.0,2375.171,8.52
2023-04-03,20761.4,,8705942.0,183577.0,2221.01,8.5201
2023-04-04,20761.4,,8705942.0,183577.0,2219.375,8.5201
2023-04-05,20761.4,,8632384.0,168793.0,2243.011,8.4613
2023-04-06,20761.4,,8632384.0,168793.0,2173.663,8.4614
2023-04-07,20761.4,,8632384.0,168793.0,2173.663,8.4614
2023-04-08,20761.4,,8632384.0,168793.0,2173.663,8.4614
2023-04-09,20761.4,,8632384.0,168793.0,2173.663,8.4614
2023-04-10,20761.4,,8632384.0,168793.0,2239.655,8.4614
2023-04-11,20761.4,,8632384.0,168793.0,2297.208,8.4613
2023-04-12,20761.4,,8614797.0,109208.0,2303.862,8.5033
2023-04-13,20761.4,,8614797.0,109208.0,2321.699,8.5033
2023-04-14,20761.4,,8614797.0,109208.0,2253.786,8.5033
2023-04-15,20761.4,,8614797.0,109208.0,2253.786,8.5033
2023-04-16,20761.4,,8614797.0,109208.0,2253.786,8.5033
2023-04-17,20761.4,,8614797.0,109208.0,2256.845,8.5033
2023-04-18,20761.4,,8614797.0,109208.0,2238.994,8.5034
2023-04-19,20761.4,,8593263.0,166555.0,2294.677,8.4244
2023-04-20,20761.4,,8593263.0,166555.0,2277.259,8.4244
2023-04-21,20761.4,,8593263.0,166555.0,2290.023,8.4244
2023-04-22,20761.4,,8593263.0,166555.0,2290.023,8.4244
2023-04-23,20761.4,,8593263.0,166555.0,2290.023,8.4244
2023-04-24,20761.4,,8593263.0,166555.0,2308.538,8.4244
2023-04-25,20761.4,,8593263.0,166555.0,2275.402,8.4244
2023-04-26,20761.4,,8562768.0,291702.0,2279.561,8.2688
2023-04-27,20761.4,,8562768.0,291702.0,2273.926,8.2688
2023-04-28,20761.4,,8562768.0,291702.0,2325.479,8.2687
2023-04-29,20761.4,,8562768.0,291702.0,2325.479,8.2687
2023-04-30,20761.4,,8562768.0,291702.0,2325.479,8.2687
2023-05-01,20829.6,,8562768.0,291702.0,2239.866,8.2688
2023-05-02,20829.6,,8562768.0,291702.0,2267.13,8.2688
2023-05-03,20829.6,,8503994.0,269216.0,2258.222,8.2325
2023-05-04,20829.6,,8503994.0,269216.0,2242.399,8.2325
2023-05-05,20829.6,,8503994.0,269216.0,2207.415,8.2326
2023-05-06,20829.6,,8503994.0,269216.0,2207.415,8.2326
2023-05-07,20829.6,,8503994.0,269216.0,2207.415,8.2326
2023-05-08,20829.6,,8503994.0,269216.0,2217.601,8.2326
2023-05-09,20829.6,,8503994.0,269216.0,2222.864,8.2326
2023-05-10,20829.6,,8503017.0,197666.0,2233.149,8.3031
2023-05-11,20829.6,,8503017.0,197666.0,2242.243,8.3031
2023-05-12,20829.6,,8503017.0,197666.0,2229.199,8.3031
2023-05-13,20829.6,,8503017.0,197666.0,2229.199,8.3031
2023-05-14,20829.6,,8503017.0,197666.0,2229.199,8.3031
2023-05-15,20829.6,,8503017.0,197666.0,2220.927,8.3031
2023-05-16,20829.6,4.79,8503017.0,197666.0,2203.214,8.3031
2023-05-17,20829.6,4.75,8456760.0,116220.0,2213.676,8.3383
2023-05-18,20829.6,4.69,8456760.0,116220.0,2238.266,8.3383
2023-05-19,20829.6,4.62,8456760.0,116220.0,2276.72,8.3383
2023-05-20,20829.6,4.62,8456760.0,116220.0,2276.72,8.3383
2023-05-21,20829.6,4.62,8456760.0,116220.0,2276.72,8.3383
2023-05-22,20829.6,4.54,8456760.0,116220.0,2275.311,8.3383
2023-05-23,20829.6,4.6,8456760.0,116220.0,2256.689,8.3383
2023-05-24,20829.6,4.68,8436255.0,61952.0,2250.709,8.3721
2023-05-25,20829.6,4.58,8436255.0,61952.0,2197.638,8.3721
2023-05-26,20829.6,4.53,8436255.0,61952.0,2189.681,8.3721
2023-05-27,20829.6,4.53,8436255.0,61952.0,2189.681,8.3721
2023-05-28,20829.6,4.53,8436255.0,61952.0,2189.681,8.3721
2023-05-29,20829.6,4.54,8436255.0,61952.0,2189.681,8.3721
2023-05-30,20829.6,4.58,8436255.0,61952.0,2200.479,8.3721
2023-05-31,20829.6,4.69,8385854.0,48954.0,2254.859,8.3346
2023-06-01,20799.3,4.65,8385854.0,48954.0,2160.055,8.3347
2023-06-02,20799.3,4.37,8385854.0,48954.0,2142.102,8.3348
2023-06-03,20799.3,4.37,8385854.0,48954.0,2142.102,8.3348
2023-06-04,20799.3,4.37,8385854.0,48954.0,2142.102,8.3348
2023-06-05,20799.3,4.39,8385854.0,48954.0,2131.417,8.3348
2023-06-06,20799.3,4.39,8385854.0,48954.0,2134.638,8.3348
2023-06-07,20799.3,4.33,8389325.0,44756.0,2161.556,8.3424
2023-06-08,20799.3,4.39,8389325.0,44756.0,2141.798,8.3424
2023-06-09,20799.3,4.29,8389325.0,44756.0,2127.652,8.3424
2023-06-10,20799.3,4.29,8389325.0,44756.0,2127.652,8.3424
2023-06-11,20799.3,4.29,8389325.0,44756.0,2127.652,8.3424
2023-06-12,20799.3,4.34,8389325.0,44756.0,2126.87,8.3424
2023-06-13,20799.3,4.18,8389325.0,44756.0,2074.52,8.3425
2023-06-14,20799.3,4.18,8388323.0,102118.0,2109.105,8.2841
2023-06-15,20799.3,4.21,8388323.0,102118.0,1992.14,8.2842
2023-06-16,20799.3,4.15,8388323.0,102118.0,2011.556,8.2842
2023-06-17,20799.3,4.15,8388323.0,102118.0,2011.556,8.2842
2023-06-18,20799.3,4.15,8388323.0,102118.0,2011.556,8.2842
2023-06-19,20799.3,4.15,8388323.0,102118.0,2011.556,8.2842
2023-06-20,20799.3,4.22,8388323.0,102118.0,1989.489,8.2842
2023-06-21,20799.3,4.32,8362060.0,276850.0,2037.102,8.0832
2023-06-22,20799.3,4.3,8362060.0,276850.0,1994.711,8.0832
2023-06-23,20799.3,4.4,8362060.0,276850.0,1969.38,8.0832
2023-06-24,20799.3,4.4,8362060.0,276850.0,1969.38,8.0832
2023-06-25,20799.3,4.4,8362060.0,276850.0,1969.38,8.0832
2023-06-26,20799.3,4.45,8362060.0,276850.0,1961.027,8.0832
2023-06-27,20799.3,4.3,8362060.0,276850.0,1951.098,8.0833
2023-06-28,20799.3,4.27,8340914.0,390571.0,1945.211,7.9484
2023-06-29,20799.3,4.14,8340914.0,390571.0,1934.684,7.9484
2023-06-30,20799.3,4.05,8340914.0,390571.0,2034.319,7.9483
2023-07-01,20791.2,4.05,8340914.0,390571.0,2034.319,7.9483
2023-07-02,20791.2,4.05,8340914.0,390571.0,2034.319,7.9483
2023-07-03,20791.2,3.99,8340914.0,390571.0,1909.639,7.9484
2023-07-04,20791.2,3.99,8340914.0,390571.0,1909.639,7.9484
2023-07-05,20791.2,4.01,8298312.0,415441.0,1867.061,7.881
2023-07-06,20791.2,4.1,8298312.0,415441.0,1854.256,7.881
2023-07-07,20791.2,4.08,8298312.0,415441.0,1822.303,7.881
2023-07-08,20791.2,4.08,8298312.0,415441.0,1822.303,7.881
2023-07-09,20791.2,4.08,8298312.0,415441.0,1822.303,7.881
2023-07-10,20791.2,4.13,8298312.0,415441.0,1811.981,7.8811
2023-07-11,20791.2,4.05,8298312.0,415441.0,1775.796,7.8811
2023-07-12,20791.2,3.95,8296923.0,514337.0,1820.146,7.7808
2023-07-13,20791.2,3.97,8296923.0,514337.0,1767.432,7.7808
2023-07-14,20791.2,3.9,8296923.0,514337.0,1740.777,7.7808
2023-07-15,20791.2,3.9,8296923.0,514337.0,1740.777,7.7808
2023-07-16,20791.2,3.9,8296923.0,514337.0,1740.777,7.7808
2023-07-17,20791.2,3.97,8296923.0,514337.0,1728.322,7.7809
2023-07-18,20791.2,3.9,8296923.0,514337.0,1716.862,7.7809
2023-07-19,20791.2,3.89,8274552.0,531135.0,1732.804,7.7417
2023-07-20,20791.2,3.9,8274552.0,531135.0,1721.001,7.7417
2023-07-21,20791.2,3.89,8274552.0,531135.0,1770.752,7.7416
2023-07-22,20791.2,3.89,8274552.0,531135.0,1770.752,7.7416
2023-07-23,20791.2,3.89,8274552.0,531135.0,1770.752,7.7416
2023-07-24,20791.2,3.82,8274552.0,531135.0,1770.867,7.7416
2023-07-25,20791.2,3.84,8274552.0,531135.0,1720.716,7.7417
2023-07-26,20791.2,3.91,8243344.0,543597.0,1749.733,7.698
2023-07-27,20791.2,3.78,8243344.0,543597.0,1735.783,7.698
2023-07-28,20791.2,3.82,8243344.0,543597.0,1730.227,7.698
2023-07-29,20791.2,3.82,8243344.0,543597.0,1730.227,7.698
2023-07-30,20791.2,3.82,8243344.0,543597.0,1730.227,7.698
2023-07-31,20791.2,3.79,8243344.0,543597.0,1821.124,7.6979
2023-08-01,20777.2,3.82,8243344.0,543597.0,1739.554,7.698
2023-08-02,20777.2,3.96,8206764.0,517459.0,1770.186,7.6875
2023-08-03,20777.2,3.98,8206764.0,517459.0,1776.774,7.6875
2023-08-04,20777.2,4.01,8206764.0,517459.0,1793.804,7.6875
